Name,Team,IP,FA%,FT%,FC%,FS%,FO%,SI%,SL%,CU%,KC%,EP%,CH%,SC%,KN%,UN%,NameASCII,PlayerId,MLBAMID
"Scott Feldman","HOU",108.1,0.08967083,,0.38706016,,,0.23950057,,0.25085131,,,0.03291714,,,,"Scott Feldman",6283,444857
"David Phelps","MIA",112,0.29141932,,0.04047491,,,0.283864,0.16189962,,0.14732866,,0.07501349,,,,"David Phelps",6316,475479
"Esmil Rogers","NYY",33,0.44117647,,0.03460208,,,0.11072664,0.20069204,0.19896194,,,0.01384083,,,,"Esmil Rogers",6317,469134
"Al Alburquerque","DET",62,0.14553991,,,,,0.29107981,0.56338028,,,,,,,,"Al Alburquerque",6324,456379
"John Danks","CHW",177.2,0.34306319,,0.13736264,,,0.10370879,0.00309066,0.12156593,,0.00034341,0.29086538,,,,"John Danks",6329,433579
"Chris Archer","TBR",212,0.53957669,,,,,,0.39315744,,,,0.06726587,,,,"Chris Archer",6345,502042
"Jake Odorizzi","TBR",169.1,0.36033418,,0.12350163,0.29822012,,0.14820196,0.03632401,0.03341809,,,,,,,"Jake Odorizzi",6397,543606
"Trevor May","MIN",114.2,0.47844828,,,,,0.12931034,0.05064655,0.16002155,,,0.18157328,,,,"Trevor May",6398,543507
"Tim Stauffer","- - -",20.2,0.1023622,,,,,0.52230971,0.15223097,0.06824147,,,0.15485564,,,,"Tim Stauffer",6432,431162
"Vance Worley","PIT",71.2,0.09646018,,0.03097345,,,0.53451327,0.29557522,,0.02920354,,0.01327434,,,,"Vance Worley",6435,474699
"Kevin Jepsen","- - -",69.2,0.64680484,,,,,0.02417962,,0.22970639,,,0.09930915,,,,"Kevin Jepsen",6475,448178
"Steve Cishek","- - -",55.1,0.00220994,,,,,0.57237569,0.4121547,,,,0.01325967,,,,"Steve Cishek",6483,518553
"Blaine Hardy","DET",61.1,0.421875,,0.17395833,,,,0.003125,0.23958333,,,0.16145833,,,,"Blaine Hardy",6499,543278
"Tom Koehler","MIA",187.1,0.41922428,,,,,0.15919056,0.14435076,,0.22630691,,0.05092749,,,,"Tom Koehler",6570,543408
"Marc Rzepczynski","- - -",35,0.00894454,,,,,0.57781753,0.39713775,,,,0.01610018,,,,"Marc Rzepczynski",6612,519240
"Brad Brach","BAL",79.1,0.53697997,,,0.26733436,,0.07473035,0.12095532,,,,,,,,"Brad Brach",6627,542960
"Carlos Carrasco","CLE",183.2,0.33911786,,,,,0.21619667,0.15220535,0.0813449,,,0.21113521,,,,"Carlos Carrasco",6632,471911
"Craig Kimbrel","SDP",59.1,0.69721116,,,,,,0.00199203,,0.30079681,,,,,,"Craig Kimbrel",6655,518886
"Alex Colomé","TBR",109.2,0.52927262,,0.24068598,,,0.0277942,,0.06505027,,,0.13719692,,,,"Alex Colome",6661,517008
"Miguel Socolovich","STL",29.2,0.40246407,,,,,,0.29979466,,,,0.29774127,,,,"Miguel Socolovich",6697,462515
"Andrew Miller","NYY",61.2,0.44490644,,,,,0.01247401,0.54261954,,,,,,,,"Andrew Miller",6785,453192
"Julio Teheran","ATL",200.2,0.42440969,,,,,0.18981907,0.2266176,0.07758356,,,0.08157007,,,,"Julio Teheran",6797,527054
"Robbie Ross Jr.","BOS",60.2,0.614,,0.017,,,0.003,0.167,0.198,,,0.001,,,,"Robbie Ross Jr.",6819,543726
"Sam Freeman","TEX",38.1,0.31168831,,,0.32467532,,0.24819625,0.0981241,0.01731602,,,,,,,"Sam Freeman",6832,518693
"Jeff Manship","CLE",39.1,0.02,,,,,0.54363636,,0.43454545,,,0.00181818,,,,"Jeff Manship",6865,453249
"Marcos Mateo","SDP",27,0.38477801,,,,,0.0845666,0.53065539,,,,,,,,"Marcos Mateo",6869,456496
"Johnny Cueto","- - -",212,0.28702852,,0.22815087,,,0.21220485,0.10334253,0.00306654,,,0.16620669,,,,"Johnny Cueto",6893,456501
"Chase Anderson","ARI",152.2,0.41901265,,0.00326397,,,0.19665443,,0.14075887,,,0.24031008,,,,"Chase Anderson",6895,502624
"Martín Pérez","TEX",78.2,0.22524752,,,,,0.36056106,0.10891089,0.09405941,,,0.21122112,,,,"Martin Perez",6902,527048
"Joakim Soria","- - -",67.2,0.51344319,,0.21509107,,,0.0008673,0.10754553,0.09366869,,,0.06938422,,,,"Joakim Soria",6941,465657
"Luke Hochevar","KCR",50.2,0.38850575,,0.3954023,,,0.02643678,,,0.18965517,,,,,,"Luke Hochevar",6943,460024
"Drew Storen","WSN",55,0.36042403,,,,,0.17903416,0.35453475,,,,0.10600707,,,,"Drew Storen",6983,519322
"Luis García","PHI",66.2,0.28280142,,,,,0.30762411,0.40957447,,,,,,,,"Luis Garcia",6984,472610
"Ian Kennedy","SDP",168.1,0.59612054,,,,,0.02667129,0.08036024,,0.1513682,,0.14547974,,,,"Ian Kennedy",6986,453178
"Ryan Pressly","MIN",27.2,0.36666667,,,,,0.08333333,0.29761905,0.23571429,,,0.01666667,,,,"Ryan Pressly",7005,519151
"Miguel González","BAL",144.2,0.42851274,,,,,0.15365653,0.16023007,0.1010682,,,0.15653246,,,,"Miguel Gonzalez",7024,456068
"Alex Torres","NYM",34.1,0.47730829,,0.07668232,,,0.12050078,,0.03442879,,,0.29107981,,,,"Alex Torres",7038,456776
"James Shields","SDP",202.1,0.2494721,,0.18159879,,,0.16591252,,,0.18974359,,0.213273,,,,"James Shields",7059,448306
"Pat Venditte","OAK",28.2,,,,,,0.43762781,0.54601227,,,,0.01635992,,,,"Pat Venditte",7108,519381
"Daniel Hudson","ARI",67.2,0.37880104,,,,,0.20330148,0.15291051,,,,0.26498697,,,,"Daniel Hudson",7146,543339
"Ryan Mattheus","- - -",56,0.27944325,,0.05674518,0.0620985,,0.49143469,0.11027837,,,,,,,,"Ryan Mattheus",7169,458919
"Greg Holland","KCR",44.2,0.46563815,,,0.01823282,,,0.46984572,0.04628331,,,,,,,"Greg Holland",7196,518813
"Nick Masset","- - -",25,0.11886305,,0.05426357,0.06459948,,0.56847545,,0.19379845,,,,,,,"Nick Masset",7267,434665
"Brad Ziegler","ARI",68,,,,,,0.66950053,,0.10839532,,,0.22210414,,,,"Brad Ziegler",7293,446899
"Josh Collmenter","ARI",121,0.00104384,,0.66597077,,,,,0.05010438,,,0.282881,,,,"Josh Collmenter",7312,518567
"Casey Janssen","WSN",40,0.47474747,,0.24915825,,,0.02356902,0.07407407,0.15151515,,,0.02693603,,,,"Casey Janssen",7355,445163
"Dan Otero","OAK",46.2,0.17802503,,,,,0.58553547,0.08901252,0.04450626,,,0.10292072,,,,"Dan Otero",7385,519096
"Dillon Gee","NYM",39.2,0.13673806,,0.0675453,,,0.39209226,0.12191104,,0.09060956,,0.19110379,,,,"Dillon Gee",7396,518716
"J.A. Happ","- - -",172,0.57122608,,,,,0.09886605,0.13642807,0.10311836,,,0.09036145,,,,"J.A. Happ",7410,457918
"Austin Adams","CLE",33.1,0.72537879,,,,,,0.19507576,,,,0.07954545,,,,"Austin Adams",7411,542866
"Mark Lowe","- - -",55,0.39678616,,,,,0.10754017,0.49567367,,,,,,,,"Mark Lowe",7416,450275
"Wade Davis","KCR",67.1,0.54854369,,0.25436893,,,0.00970874,,,0.18737864,,,,,,"Wade Davis",7441,451584
"Gio Gonzalez","WSN",175.2,0.33231188,,,,,0.32448076,,0.18181818,,,0.16138917,,,,"Gio Gonzalez",7448,461829
"Phil Hughes","MIN",155.1,0.45474712,,0.1703638,,,0.14596273,0.0079858,0.00976043,0.14906832,,0.0621118,,,,"Phil Hughes",7450,461833
"Ryan Webb","CLE",50.2,0.00300752,,,,,0.62105263,0.22406015,,,,0.1518797,,,,"Ryan Webb",7474,444436
"Tommy Layne","BOS",47.2,0.16919192,,,,,0.47979798,0.24873737,0.07070707,,,0.03156566,,,,"Tommy Layne",7501,518927
"Evan Scribner","OAK",60,0.49294245,,0.23235613,,,0.00108578,,0.27361564,,,,,,,"Evan Scribner",7525,519267
"Collin McHugh","HOU",203.2,0.30495356,,0.39814241,,,0.02043344,,0.23467492,,,0.04179567,,,,"Collin McHugh",7531,543521
"Jake McGee","TBR",37.1,0.50649351,,,,,0.37337662,0.04707792,0.07305195,,,,,,,"Jake McGee",7550,459429
"Nick Vincent","SDP",23,0.35336538,,,,,0.05769231,0.52644231,0.00240385,,,0.06009615,,,,"Nick Vincent",7555,543883
"Fernando Rodriguez Jr.","OAK",58.2,0.65010571,,0.16701903,,,,,0.15856237,,,0.0243129,,,,"Fernando Rodriguez Jr.",7558,451775
"Jordan Lyles","COL",49,0.40944882,,,,,0.22309711,0.15354331,0.08136483,,,0.13254593,,,,"Jordan Lyles",7593,543475
"Tommy Milone","MIN",128.2,0.5755814,,0.02374031,,,0.01550388,,0.13081395,,,0.25436047,,,,"Tommy Milone",7608,543548
"Carlos Torres","NYM",57.2,0.393534,,0.39910814,,,0.02898551,,0.16945373,,,0.00891862,,,,"Carlos Torres",7624,448614
"David Holmberg","CIN",28.1,0.59701493,,,,,,0.06902985,0.09141791,,,0.24253731,,,,"David Holmberg",7725,571787
"Juan Nicasio","LAD",58.1,0.73301887,,,,,0.01415094,0.24622642,,,,0.00660377,,,,"Juan Nicasio",7731,504379
"Wily Peralta","MIL",108.2,0.32093822,,,0.00057208,,0.33867277,0.28489703,,,,0.05491991,,,,"Wily Peralta",7738,503449
"Mike Fiers","- - -",180.1,0.58509934,,0.09801325,,,,0.00099338,0.15927152,,,0.15662252,,,,"Mike Fiers",7754,571666
"Shawn Kelley","SDP",51.1,0.44528302,,,,,,0.5509434,0.00125786,,,0.00251572,,,,"Shawn Kelley",7773,518875
"Hunter Strickland","SFG",51.1,0.61825726,,,,,0.09266943,0.00414938,0.23789765,,,0.04702628,,,,"Hunter Strickland",7836,519326
"Tyson Ross","SDP",196,0.19427148,,0.01899128,,,0.31880448,0.4501868,,,,0.01774595,,,,"Tyson Ross",7872,475115
"Christian Friedrich","COL",58.1,0.42600423,,,,,0.06553911,0.35095137,0.1205074,,,0.03699789,,,,"Christian Friedrich",7942,543184
"Anthony Bass","TEX",64,0.23275862,,0.19061303,,,0.13697318,0.30363985,0.01819923,,,0.11781609,,,,"Anthony Bass",7982,542914
"Eric Stults","ATL",47.2,0.31333333,,,,,0.19333333,0.256,0.03866667,,,0.19866667,,,,"Eric Stults",8011,445590
"Glen Perkins","MIN",57,0.65617433,,,,,0.04600484,0.29782082,,,,,,,,"Glen Perkins",8041,450282
"Jason Vargas","KCR",43,0.42166911,,0.00439239,,,0.13762811,,,0.14494876,,0.29136164,,,,"Jason Vargas",8044,450306
"Will Smith","MIL",63.1,0.48399247,,,,,0.01977401,0.44067797,0.05555556,,,,,,,"Will Smith",8048,519293
"Dan Jennings","CHW",56.1,0.48383501,,,,,0.10367893,0.41248606,,,,,,,,"Dan Jennings",8073,543359
"Bryan Shaw","CLE",64,,,0.75360924,,,,0.22617902,0.01539942,,,0.00481232,,,,"Bryan Shaw",8110,543766
"Jaime García","STL",129.2,0.23142371,,0.01928531,,,0.34316506,0.1894498,0.05728871,,,0.15938741,,,,"Jaime Garcia",8137,448802
"Yovani Gallardo","TEX",184.1,0.27512407,,0.00062035,,,0.22952854,0.31916873,0.11693548,,,0.05862283,,,,"Yovani Gallardo",8173,451596
"Kevin Siegrist","STL",74.2,0.74564184,,,,,0.00316957,,0.06576862,,,0.18541997,,,,"Kevin Siegrist",8180,543779
"Steven Wright","BOS",72.2,0.10441426,,,,,,,0.15534805,,,,,0.74023769,,"Steven Wright",8185,453214
"Brett Anderson","LAD",180.1,0.2376201,,,,,0.28824834,0.25831486,,0.12084257,,0.09497413,,,,"Brett Anderson",8223,474463
"David Robertson","CHW",63.1,0.0647482,,0.60226105,,,0.00719424,,,0.30626927,,0.01952724,,,,"David Robertson",8241,502085
"J.P. Howell","LAD",44,0.00132802,,,,,0.58565737,,,0.34262948,,0.07038513,,,,"J.P. Howell",8245,434442
"Huston Street","LAA",62.1,,,,,,0.40873016,0.37698413,,,,0.21428571,,,,"Huston Street",8258,434718
"Tony Sipp","HOU",54.1,0.46933962,,,,,0.03301887,0.29245283,,,,0.20518868,,,,"Tony Sipp",8280,448609
"JC Ramírez","- - -",23.2,0.61538462,,,,,0.06451613,0.25806452,,,,0.06203474,,,,"JC Ramirez",8302,500724
"AJ Ramos","MIA",70.1,0.41766329,,0.04691812,,,0.02483901,0.275069,0.00643974,,,0.22907084,,,,"AJ Ramos",8350,573109
"Steve Geltz","TBR",67.1,0.64200913,,,0.16164384,,,0.19634703,,,,,,,,"Steve Geltz",8402,544993
"John Lamb","CIN",49.2,0.56092206,,0.18880351,,,,,0.0856202,,,0.16465423,,,,"John Lamb",8493,543424
"Danny Farquhar","SEA",51,0.27784578,,0.40636475,,,0.01591187,,0.15911873,,,0.14075887,,,,"Danny Farquhar",8501,543144
"Justin Miller","COL",33.1,0.57862903,,,,,0.00403226,0.39717742,,,,0.02016129,,,,"Justin Miller",8580,502522
"Dustin McGowan","PHI",23.1,0.51374207,,0.00211416,,,0.16067653,0.23890063,0.00211416,,,0.08245243,,,,"Dustin McGowan",8600,430661
"Justin Verlander","DET",133.1,0.58639963,,,,,,0.17047042,0.15137401,,,0.09175594,,,,"Justin Verlander",8700,434378
"Tanner Roark","WSN",111,0.02850755,,,,,0.64002236,0.15036333,0.11235327,,,0.06875349,,,,"Tanner Roark",8753,543699
"Wade Miley","BOS",193.2,0.34439574,,,,,0.22792736,0.14996869,0.08484659,,,0.19286162,,,,"Wade Miley",8779,489119
"Andrew Cashner","SDP",184.2,0.40245082,,,,,0.27765237,0.21863915,0.00838439,,,0.09287327,,,,"Andrew Cashner",8782,488768
"Antonio Bastardo","PIT",57.1,0.74737846,,,,,0.00095329,0.18303146,,,,0.0686368,,,,"Antonio Bastardo",8844,455374
"Arquimedes Caminero","PIT",74.2,0.46292948,,,0.11573237,,0.19710669,0.22423146,,,,,,,,"Arquimedes Caminero",8992,491708
"Adam Warren","NYY",131.1,0.32729805,,0.0185701,,,0.10259981,0.29108635,0.11049211,,,0.14995357,,,,"Adam Warren",9029,476589
"Jeanmar Gómez","PHI",74.2,0.01643599,,,,,0.64273356,0.19636678,,,,0.14446367,,,,"Jeanmar Gomez",9033,491646
"J.J. Hoover","CIN",64.1,0.69210054,,,,,,0.11579892,0.1561939,,,0.03590664,,,,"J.J. Hoover",9037,543331
"John Axford","COL",55.2,0.6744186,,,,,0.00193798,0.14341085,0.18023256,,,,,,,"John Axford",9059,446099
"Kirby Yates","TBR",20.1,0.55882353,,,,,,0.18382353,,0.16911765,,0.08823529,,,,"Kirby Yates",9073,489446
"Zach Putnam","CHW",48.2,0.09867629,,0.17448857,0.62575211,,0.09987966,0.00120337,,,,,,,,"Zach Putnam",9080,474029
"Brad Hand","MIA",93.1,0.32276843,,,,,0.36545925,0.08150065,0.12483829,,,0.10543338,,,,"Brad Hand",9111,543272
"Nathan Eovaldi","NYY",154.1,0.47061054,,,0.14296549,,0.00796359,0.23435722,0.0906333,,,0.05346985,,,,"Nathan Eovaldi",9132,543135
"Sean O'Sullivan","PHI",71,0.38389032,,,,,0.19965724,0.218509,0.02827763,,,0.16966581,,,,"Sean O'Sullivan",9137,457711
"Kyle Lobstein","DET",63.2,0.20696517,,0.1840796,,,0.38905473,,0.07164179,,,0.14825871,,,,"Kyle Lobstein",9178,543456
"Koji Uehara","BOS",40.1,0.33863275,,,0.6009539,,0.0508744,0.00953895,,,,,,,,"Koji Uehara",9227,493157
"Alex Wilson","DET",70,0.26930693,,0.01386139,,,0.26039604,0.38415842,0.05544554,,,0.01683168,,,,"Alex Wilson",9239,543935
"Rob Scahill","PIT",30.2,0.16699029,,,,,0.43300971,0.25436893,0.1223301,,,0.02330097,,,,"Rob Scahill",9286,543746
"Patrick Corbin","ARI",85,0.24082935,,,,,0.40988836,0.28947368,,,,0.05980861,,,,"Patrick Corbin",9323,571578
"Jared Hughes","PIT",67,0.03336809,,,,,0.78206465,0.14494265,,,,0.03962461,,,,"Jared Hughes",9325,453172
"Brandon Morrow","SDP",33,0.51875,,,0.14583333,,0.00833333,0.23125,,0.09375,0.00208333,,,,,"Brandon Morrow",9346,453344
"Josh Tomlin","CLE",65.2,0.43987342,,0.2478903,,,0.02742616,0.03270042,0.14135021,,,0.11075949,,,,"Josh Tomlin",9388,458708
"Kris Medlen","KCR",58.1,0.2038835,,,,,0.39482201,,0.21251348,,,0.18878101,,,,"Kris Medlen",9417,450665
"Zac Rosscup","CHC",26.2,0.37403101,,,,,0.20736434,0.41666667,,,0.00193798,,,,,"Zac Rosscup",9419,573127
"Doug Fister","WSN",103,0.0620438,,0.10888078,,,0.63686131,,0.06751825,,,0.12469586,,,,"Doug Fister",9425,450729
"Dallas Keuchel","HOU",232,0.11417097,,0.05306942,,,0.50315548,0.19391853,,,,0.1356856,,,,"Dallas Keuchel",9434,572971
"George Kontos","SFG",73.1,0.19921492,,0.34347399,,,0.19725221,0.20804711,0.02453386,,,0.02747792,,,,"George Kontos",9486,502004
"Jeremy Jeffress","MIL",68,0.27619048,,,,,0.49904762,,,0.20952381,,0.0152381,,,,"Jeremy Jeffress",9490,502026
"Bud Norris","- - -",83,0.55311857,,0.00616861,,,0.06716929,0.31596984,,,,0.05757368,,,,"Bud Norris",9492,502032
"Michael Blazek","MIL",55.2,0.31902552,,,,,0.13921114,0.2575406,0.28306265,,,0.00116009,,,,"Michael Blazek",9654,518468
"Vidal Nuño","- - -",89,0.20110574,,,,,0.13268832,0.3918452,0.08154803,,,0.19281272,,,,"Vidal Nuno",9674,573064
"Burke Badenhop","CIN",66.1,0.00096712,,,0.25145068,,0.59381044,0.15377176,,,,,,,,"Burke Badenhop",9736,488674
"David Hale","COL",78.1,0.42757552,,0.00309837,,,0.19907049,,0.18435321,,,0.1859024,,,,"David Hale",9756,571735
"Joe Kelly","BOS",134.1,0.31875526,,,,,0.33473507,0.14255677,0.09125315,,,0.11269975,,,,"Joe Kelly",9761,523260
"Garrett Richards","LAA",207.1,0.29056138,,0.21067242,,,0.1076496,0.33343615,0.05737199,,,0.00030845,,,,"Garrett Richards",9784,572070
"Sergio Romo","SFG",57.1,0.24475524,,,,,0.11771562,0.57808858,0.01631702,,,0.04312354,,,,"Sergio Romo",9817,489265
"Chaz Roe","BAL",41.1,0.19740634,,,,,0.46253602,0.33285303,0.00144092,,,0.00576369,,,,"Chaz Roe",9866,475054
"Travis Wood","CHC",100.2,0.43823529,,0.20823529,,,0.2,0.05294118,0.04352941,,,0.05705882,,,,"Travis Wood",9884,475243
"Chris Rusin","COL",131.2,0.16486613,,0.26256458,,,0.28182245,,0.11601691,,,0.17472992,,,,"Chris Rusin",9895,543734
"Pedro Villarreal","CIN",50,0.11953728,,,,,0.40745501,0.19794344,0.23264781,,,0.04241645,,,,"Pedro Villarreal",9904,543881
"Bobby Parnell","NYM",24,0.70904645,,,0.01222494,,0.0195599,0.00733496,,0.25183374,,,,,,"Bobby Parnell",9926,458730
"Mike Dunn","MIA",54,0.61788618,,,,,0.0101626,0.36788618,0.00304878,0.00101626,,,,,,"Mike Dunn",9948,445197
"Tom Wilhelmsen","SEA",62,0.43844697,,,,,0.11647727,0.25852273,0.10606061,,,0.08049242,,,,"Tom Wilhelmsen",9975,452666
"Keyvius Sampson","CIN",52.1,0.6232023,,,,,,0.12943432,0.1409396,,,0.10642378,,,,"Keyvius Sampson",10039,572102
"Tyler Matzek","COL",22,0.3241206,,,,,,0.41959799,0.05025126,,,0.20603015,,,,"Tyler Matzek",10058,554431
"Ian Krol","DET",28,0.45046729,,,0.00373832,,0.16261682,0.22429907,0.08971963,,,0.06915888,,,,"Ian Krol",10066,571871
"Kyle Gibson","MIN",194.2,0.20056057,,,,,0.38118966,0.1849891,0.04173155,,,0.19152912,,,,"Kyle Gibson",10123,502043
"Mike Leake","- - -",192,0.05413314,,0.1810534,,,0.46415508,0.09509876,,0.13277249,,0.07278713,,,,"Mike Leake",10130,502190
"Stephen Strasburg","WSN",127.1,0.52817246,,,,,0.10583048,0.00685938,0.22243998,,,0.1366977,,,,"Stephen Strasburg",10131,544931
"Brad Boxberger","TBR",63,0.61785714,,0.00178571,,,0.00178571,,0.03839286,,,0.34017857,,,,"Brad Boxberger",10133,502202
"Ryan Weber","ATL",28.1,0.002457,,,,,0.60933661,0.002457,0.21621622,,,0.16953317,,,,"Ryan Weber",10160,543901
"Shelby Miller","ATL",205.1,0.33198632,,0.21230961,,,0.33540566,,0.09822816,,,0.02207025,,,,"Shelby Miller",10197,571946
"Aroldis Chapman","CIN",66.1,0.75687285,,,,,0.00085911,0.16666667,,,,0.07560137,,,,"Aroldis Chapman",10233,547973
"Bryan Morris","MIA",63,0.13220676,,0.37574553,,,0.36282306,,0.12922465,,,,,,,"Bryan Morris",10234,457768
"Ariel Peña","MIL",27.1,0.39473684,,,,,0.19838057,0.34008097,,,,0.06680162,,,,"Ariel Pena",10240,516414
"Alexi Ogando","BOS",65.1,0.52745275,,0.04230423,,,0.06840684,0.27542754,,,,0.08640864,,,,"Alexi Ogando",10261,468396
"Tanner Scheppers","TEX",38.1,0.63313609,,,,,0.02514793,0.02366864,0.28402367,,,0.03402367,,,,"Tanner Scheppers",10267,489294
"Ryan Tepera","TOR",33,0.36774194,,0.39569892,,,,0.16774194,,,,0.0688172,,,,"Ryan Tepera",10291,572193
"Chris Heston","SFG",177.2,0.02306306,,,,,0.58522523,0.12936937,0.14126126,,,0.12108108,,,,"Chris Heston",10302,518790
"Jarred Cosart","MIA",69.2,0.53641817,,0.00856898,,,0.21079692,,,0.18337618,,0.06083976,,,,"Jarred Cosart",10304,543054
"Erasmo Ramírez","TBR",163.1,0.39567747,,,,,0.15835411,0.16583541,0.0482128,,,0.2319202,,,,"Erasmo Ramirez",10314,541640
"Michael Tonkin","MIN",23.1,,,,,,0.73816156,0.25069638,,,,0.01114206,,,,"Michael Tonkin",10315,543859
"Aaron Loup","TOR",42.1,,,,,,0.65283541,0.14246196,,,,0.20470263,,,,"Aaron Loup",10343,571901
"Carlos Contreras","CIN",28,0.57142857,,,,,0.13502935,,0.17221135,,,0.12133072,,,,"Carlos Contreras",10386,542266
"Mychal Givens","BAL",30,0.62446352,,,,,,0.30472103,,,,0.07081545,,,,"Mychal Givens",10430,571710
"Shawn Tolleson","TEX",72.1,0.62326389,,0.00520833,,,0.05121528,0.12760417,0.0078125,,,0.18489583,,,,"Shawn Tolleson",10481,474521
"Yoervis Medina","- - -",21,0.59640103,,,,,0.0437018,,0.33161954,,,0.02827763,,,,"Yoervis Medina",10498,500721
"Jake Petricka","CHW",52,,,,,,0.7373868,0.0698577,,,,0.1927555,,,,"Jake Petricka",10534,502593
"Jimmy Nelson","MIL",177.1,0.23939612,,,,,0.36484543,0.20093458,,0.18260244,,0.01222142,,,,"Jimmy Nelson",10547,519076
"Daniel Webb","CHW",30,0.46804511,,,,,0.19736842,0.22932331,,,,0.10526316,,,,"Daniel Webb",10558,543900
"Addison Reed","- - -",56,0.65016146,,0.01184069,,,0.01184069,0.31646932,,,,0.00968784,,,,"Addison Reed",10586,592665
"Chad Bettis","COL",115,0.48986126,,,,,0.14461046,0.05442903,0.14994664,,,0.16115261,,,,"Chad Bettis",10587,518452
"Chris Sale","CHW",208.2,0.00060241,,,,,0.52379518,0.19638554,,,0.0003012,0.27891566,,,,"Chris Sale",10603,519242
"Adam Liberatore","LAD",29.2,0.77301927,,,,,0.00856531,0.14132762,,,,0.07708779,,,,"Adam Liberatore",10637,571893
"Andrew Bellatti","TBR",23.1,0.57514451,,,,,,0.21676301,,,,0.20809249,,,,"Andrew Bellatti",10657,571479
"Tyler Thornburg","MIL",34.1,0.53822153,,0.00312012,,,,,0.17316693,,,0.28549142,,,,"Tyler Thornburg",10688,592804
"Drew Hutchison","TOR",150.1,0.64630739,,,,,0.00598802,0.23073852,0.0003992,,,0.11656687,,,,"Drew Hutchison",10732,571800
"Trevor Rosenthal","STL",68.2,0.7440678,,,,,,0.06186441,0.02457627,,,0.16949153,,,,"Trevor Rosenthal",10745,572096
"Shane Greene","DET",83.2,0.10015175,,,,,0.39453718,0.3262519,0.08573596,,,0.09332322,,,,"Shane Greene",10756,572888
"Tyler Cravy","MIL",42.2,0.44914135,,,,,0.07529723,0.16380449,0.0990753,,,0.21268164,,,,"Tyler Cravy",10770,572788
"Mike Foltynewicz","ATL",86.2,0.50405405,,,,,0.20608108,0.14189189,0.11148649,,,0.03648649,,,,"Mike Foltynewicz",10811,592314
"Chasen Shreve","NYY",58.1,0.50181159,,,,,0.00271739,0.14221014,,,,0.35326087,,,,"Chasen Shreve",10855,592741
"Christian Bergman","COL",68.1,0.46367713,,,,,0.0161435,0.20986547,0.07982063,,,0.23049327,,,,"Christian Bergman",10925,548357
"Josh A. Smith","CIN",32.2,0.46461538,,,,,0.03230769,0.24923077,0.14769231,,,0.10615385,,,,"Josh A. Smith",10946,595001
"Jacob deGrom","NYM",191,0.46343108,,,,,0.15975733,0.15840917,0.09807887,,,0.12032356,,,,"Jacob deGrom",10954,594798
"Ryan O'Rourke","MIN",22,0.40769231,,,,,0.04871795,0.43846154,0.01538462,,,0.08974359,,,,"Ryan O'Rourke",10976,594951
"Mike Bolsinger","LAD",109.1,0.06957014,,0.385181,,,,0.1770362,0.36255656,,,0.00565611,,,,"Mike Bolsinger",11137,502211
"David Buchanan","PHI",74.2,0.37194127,,0.05628059,,,0.22920065,,0.12153344,,,0.22104405,,,,"David Buchanan",11176,571527
"Vince Velasquez","HOU",55.2,0.66905738,,,,,0.01639344,0.06864754,0.17315574,,,0.0727459,,,,"Vince Velasquez",11189,592826
"Aaron Barrett","WSN",29.1,0.14495798,,,,,0.44537815,0.39495798,,,,0.01470588,,,,"Aaron Barrett",11243,502578
"Tyler Lyons","STL",60,0.33751306,,,,,0.17972832,0.32183908,0.0292581,,,0.13166144,,,,"Tyler Lyons",11334,544928
"Sean Nolin","OAK",29,0.5,,0.1746988,,,,0.02409639,0.1184739,,,0.18273092,,,,"Sean Nolin",11341,543594
"Tommy Kahnle","COL",33.1,0.50630915,,0.00315457,,,0.05835962,0.03154574,0.00157729,,,0.39905363,,,,"Tommy Kahnle",11384,592454
"Jose Quintana","CHW",206.1,0.51372315,,,,,0.0802506,,0.30906921,,,0.09695704,,,,"Jose Quintana",11423,500779
"Drew Pomeranz","OAK",86,0.60055672,,0.00139179,,,0.07167711,,0.00417537,0.3006263,,0.02157272,,,,"Drew Pomeranz",11426,519141
"Sammy Solís","WSN",21.1,,,,,,0.7254902,0.00280112,,0.15686275,,0.11484594,,,,"Sammy Solis",11457,519301
"Bryan Mitchell","NYY",29.2,0.49155405,,0.19932432,,,0.01013514,,0.27027027,,,0.02871622,,,,"Bryan Mitchell",11479,571951
"Robbie Ray","ARI",127.2,0.46088889,,,,,0.25822222,0.20088889,0.00044444,,,0.07955556,,,,"Robbie Ray",11486,592662
"Aaron Sanchez","TOR",92.1,0.15438596,,0.01192982,,,0.62807018,0.01192982,0.13122807,,,0.06245614,,,,"Aaron Sanchez",11490,592717
"Brandon Cunniff","ATL",35,0.49248748,,,,,0.14023372,0.34891486,,,,0.01836394,,,,"Brandon Cunniff",11509,594792
"Josh Osich","SFG",28.2,0.35205184,,0.36069114,,,0.11663067,0.00215983,0.00215983,,,0.1663067,,,,"Josh Osich",11528,592612
"José Fernández","MIA",64.2,0.4858871,,,,,0.06854839,,0.31653226,,,0.12903226,,,,"Jose Fernandez",11530,605228
"José Ureña","MIA",61.2,0.50806452,,,,,0.1108871,0.18447581,0.02620968,,,0.1703629,,,,"Jose Urena",11589,570632
"Williams Pérez","ATL",116.2,0.00053677,,,,,0.71658615,,0.12292002,,,0.15995706,,,,"Williams Perez",11592,554234
